Thoi Gian,Nhiet Do (C),Do Am (%),PM2.5 (ug/m3),PM10 (ug/m3)
2026-06-29 18:00:28,33.0,69.0,46,55
2026-06-29 18:00:33,33.0,69.0,45,54
2026-06-29 18:00:38,33.0,69.0,45,53
2026-06-29 18:00:43,33.0,69.0,45,53
2026-06-29 18:00:48,33.0,69.0,45,53
2026-06-29 18:00:53,33.0,69.0,45,53
2026-06-29 18:00:58,33.0,69.0,46,54
2026-06-29 18:01:03,33.0,69.0,46,54
2026-06-29 18:01:08,33.0,69.0,49,58
2026-06-29 18:01:13,33.0,69.0,51,60
2026-06-29 18:01:18,33.0,69.0,50,60
2026-06-29 18:01:23,33.0,69.0,51,61
2026-06-29 18:01:28,33.0,69.0,53,64
2026-06-29 18:01:33,33.0,69.0,53,64
2026-06-29 18:01:38,33.0,69.0,54,64
2026-06-29 18:01:43,33.0,69.0,53,63
2026-06-29 18:01:48,33.0,69.0,51,61
2026-06-29 18:01:53,33.0,69.0,49,58
2026-06-29 18:01:58,0.0,0.0,48,57
2026-06-29 18:02:03,33.0,68.0,48,57
2026-06-29 18:02:08,33.0,68.0,47,56
2026-06-29 18:02:13,33.0,68.0,47,56
2026-06-29 18:02:18,33.0,68.0,48,57
2026-06-29 18:02:23,33.0,68.0,50,59
2026-06-29 18:02:28,33.0,68.0,51,60
2026-06-29 18:02:33,33.0,68.0,52,62
2026-06-29 18:02:38,33.0,68.0,57,66
2026-06-29 18:02:43,33.0,68.0,63,71
2026-06-29 18:02:48,33.0,68.0,73,78
2026-06-29 18:02:53,33.0,68.0,80,83
2026-06-29 18:02:58,0.0,0.0,84,88
2026-06-29 18:03:03,33.0,68.0,84,89
2026-06-29 18:03:08,33.0,68.0,84,89
2026-06-29 18:03:13,33.0,68.0,85,89
2026-06-29 18:03:18,33.0,68.0,87,92
2026-06-29 18:03:23,33.0,68.0,87,92
2026-06-29 18:03:28,33.0,68.0,81,86
2026-06-29 18:03:33,33.0,68.0,75,79
2026-06-29 18:03:38,33.0,68.0,69,75
2026-06-29 18:03:43,33.0,68.0,64,71
2026-06-29 18:03:48,33.0,68.0,63,71
2026-06-29 18:03:53,33.0,68.0,59,68
2026-06-29 18:03:58,33.0,68.0,57,66
2026-06-29 18:04:03,33.0,68.0,56,66
2026-06-29 18:04:08,33.0,68.0,59,67
2026-06-29 18:04:13,33.0,68.0,65,72
2026-06-29 18:04:18,33.0,68.0,72,77
2026-06-29 18:04:23,33.0,68.0,76,80
2026-06-29 18:04:28,33.0,68.0,76,80
2026-06-29 18:04:33,33.0,68.0,71,77
2026-06-29 18:04:38,33.0,68.0,72,77
2026-06-29 18:04:43,33.0,68.0,74,79
2026-06-29 18:04:48,33.0,68.0,75,79
2026-06-29 18:04:53,33.0,68.0,72,78
2026-06-29 18:04:59,33.0,68.0,71,77
2026-06-29 18:05:03,33.0,68.0,71,77
2026-06-29 18:05:08,33.0,68.0,75,79
2026-06-29 18:05:13,33.0,68.0,76,80
2026-06-29 18:05:18,33.0,68.0,79,83
2026-06-29 18:05:23,33.0,68.0,87,91
2026-06-29 18:05:28,33.0,68.0,97,101
2026-06-29 18:05:33,33.0,68.0,100,104
2026-06-29 18:05:38,33.0,68.0,98,102
2026-06-29 18:05:43,33.0,68.0,93,96
2026-06-29 18:05:48,33.0,68.0,92,96
2026-06-29 18:05:53,33.0,68.0,93,97
2026-06-29 18:05:58,33.0,68.0,92,95
2026-06-29 18:06:04,33.0,68.0,89,92
2026-06-29 18:06:08,33.0,68.0,90,93
2026-06-29 18:06:13,33.0,68.0,92,96
2026-06-29 18:06:18,33.0,68.0,93,96
2026-06-29 18:06:23,33.0,68.0,92,95
2026-06-29 18:06:28,33.0,68.0,86,89
2026-06-29 18:06:33,33.0,68.0,79,82
2026-06-29 18:06:38,33.0,68.0,78,81
2026-06-29 18:06:43,33.0,68.0,78,81
2026-06-29 18:06:48,33.0,68.0,76,80
2026-06-29 18:06:53,33.0,68.0,76,80
2026-06-29 18:06:58,33.0,68.0,76,80
2026-06-29 18:07:03,33.0,68.0,72,77
2026-06-29 18:07:08,33.0,68.0,69,75
2026-06-29 18:07:13,33.0,68.0,68,75
2026-06-29 18:07:18,0.0,0.0,68,75
2026-06-29 18:07:23,33.0,67.0,69,75
2026-06-29 18:07:28,33.0,67.0,72,77
2026-06-29 18:07:33,33.0,67.0,74,78
2026-06-29 18:07:38,33.0,67.0,73,78
2026-06-29 18:07:43,33.0,67.0,72,78
2026-06-29 18:07:48,33.0,67.0,72,77
2026-06-29 18:07:53,33.0,67.0,70,76
2026-06-29 18:07:58,33.0,67.0,70,76
2026-06-29 18:08:03,33.0,67.0,73,78
2026-06-29 18:08:08,33.0,67.0,74,79
2026-06-29 18:08:13,33.0,67.0,74,79
2026-06-29 18:08:18,33.0,67.0,74,79
2026-06-29 18:08:23,33.0,67.0,75,79
2026-06-29 18:08:28,33.0,67.0,75,79
2026-06-29 18:08:33,33.0,67.0,74,79
2026-06-29 18:08:38,33.0,67.0,75,80
2026-06-29 18:08:43,33.0,67.0,76,80
2026-06-29 18:08:48,33.0,67.0,78,82
2026-06-29 18:08:53,33.0,67.0,82,85
2026-06-29 18:08:58,33.0,67.0,84,87
2026-06-29 18:09:03,33.0,67.0,84,88
2026-06-29 18:09:08,33.0,67.0,84,88
2026-06-29 18:09:13,33.0,67.0,85,89
2026-06-29 18:09:18,33.0,67.0,88,91
2026-06-29 18:09:23,33.0,67.0,90,94
2026-06-29 18:09:28,33.0,67.0,91,95
2026-06-29 18:09:33,33.0,67.0,92,96
2026-06-29 18:09:38,33.0,67.0,92,96
2026-06-29 18:09:43,33.0,67.0,93,97
2026-06-29 18:09:48,33.0,67.0,94,98
2026-06-29 18:09:53,33.0,67.0,94,98
2026-06-29 18:09:58,33.0,67.0,94,98
2026-06-29 18:10:03,33.0,67.0,95,98
2026-06-29 18:10:08,33.0,67.0,95,99
2026-06-29 18:10:13,33.0,67.0,96,99
2026-06-29 18:10:18,33.0,67.0,95,99
2026-06-29 18:10:23,33.0,67.0,95,99
2026-06-29 18:10:28,33.0,67.0,97,101
2026-06-29 18:10:33,33.0,67.0,99,103
2026-06-29 18:10:38,33.0,67.0,99,103
2026-06-29 18:10:43,33.0,67.0,99,103
2026-06-29 18:10:48,33.0,67.0,101,105
2026-06-29 18:10:53,33.0,67.0,101,105
2026-06-29 18:10:58,33.0,67.0,101,106
2026-06-29 18:11:03,33.0,67.0,102,106
2026-06-29 18:11:08,33.0,67.0,101,105
2026-06-29 18:11:13,33.0,67.0,100,104
2026-06-29 18:11:18,33.0,67.0,101,105
2026-06-29 18:11:23,33.0,67.0,101,105
2026-06-29 18:11:28,33.0,67.0,98,102
2026-06-29 18:11:33,33.0,67.0,96,100
2026-06-29 18:11:38,33.0,67.0,93,97
2026-06-29 18:11:43,33.0,67.0,92,95
2026-06-29 18:11:48,33.0,67.0,90,93
2026-06-29 18:11:53,33.0,67.0,89,93
2026-06-29 18:11:58,33.0,67.0,90,94
2026-06-29 18:12:03,33.0,67.0,90,94
2026-06-29 18:12:08,33.0,67.0,90,95
2026-06-29 18:12:13,33.0,67.0,92,96
2026-06-29 18:12:18,33.0,67.0,95,100
2026-06-29 18:12:23,33.0,67.0,96,100
2026-06-29 18:12:28,33.0,67.0,96,100
2026-06-29 18:12:33,33.0,67.0,95,99
2026-06-29 18:12:38,33.0,67.0,92,95
2026-06-29 18:12:43,33.0,67.0,87,90
2026-06-29 18:12:48,33.0,67.0,84,88
2026-06-29 18:12:53,33.0,67.0,84,87
2026-06-29 18:12:58,33.0,67.0,83,86
2026-06-29 18:13:03,33.0,67.0,82,85
2026-06-29 18:13:08,33.0,67.0,83,86
2026-06-29 18:13:13,33.0,67.0,84,86
2026-06-29 18:13:18,33.0,67.0,85,88
2026-06-29 18:13:23,33.0,67.0,88,90
2026-06-29 18:13:28,33.0,67.0,90,93
2026-06-29 18:13:33,33.0,67.0,91,93
2026-06-29 18:13:38,33.0,67.0,90,93
2026-06-29 18:13:43,33.0,67.0,97,100
2026-06-29 18:13:48,33.0,67.0,98,101
2026-06-29 18:13:53,33.0,67.0,96,99
2026-06-29 18:13:58,33.0,67.0,95,99
2026-06-29 18:14:03,33.0,67.0,100,104
2026-06-29 18:14:08,33.0,67.0,104,108
2026-06-29 18:14:13,33.0,67.0,103,106
2026-06-29 18:14:18,33.0,67.0,96,100
2026-06-29 18:14:23,33.0,67.0,91,96
2026-06-29 18:14:28,33.0,67.0,87,92
2026-06-29 18:14:33,33.0,67.0,85,91
2026-06-29 18:14:38,33.0,67.0,84,90
2026-06-29 18:14:43,33.0,67.0,85,89
2026-06-29 18:14:48,33.0,67.0,89,93
2026-06-29 18:14:53,33.0,67.0,110,115
2026-06-29 18:14:58,33.0,67.0,126,131
2026-06-29 18:15:04,33.0,67.0,139,144
2026-06-29 18:15:04,33.0,67.0,139,144
2026-06-29 18:15:08,33.0,67.0,153,157
2026-06-29 18:15:13,33.0,67.0,163,169
2026-06-29 18:15:18,33.0,67.0,168,175
2026-06-29 18:15:23,33.0,67.0,185,193
2026-06-29 18:15:28,33.0,67.0,195,204
2026-06-29 18:15:33,33.0,67.0,199,208
2026-06-29 18:15:38,33.0,67.0,205,213
2026-06-29 18:15:43,33.0,67.0,206,214
2026-06-29 18:15:48,33.0,67.0,208,216
2026-06-29 18:15:53,33.0,67.0,210,218
2026-06-29 18:15:58,33.0,67.0,206,214
2026-06-29 18:16:03,33.0,67.0,191,199
2026-06-29 18:16:08,33.0,67.0,145,150
2026-06-29 18:16:13,33.0,67.0,110,114
2026-06-29 18:16:18,33.0,67.0,94,98
2026-06-29 18:16:23,33.0,67.0,84,88
2026-06-29 18:16:28,33.0,67.0,81,84
2026-06-29 18:16:33,33.0,67.0,80,83
2026-06-29 18:16:38,33.0,67.0,77,80
2026-06-29 18:16:43,33.0,67.0,74,79
2026-06-29 18:16:48,33.0,67.0,74,79
2026-06-29 18:16:53,33.0,67.0,78,81
2026-06-29 18:16:58,33.0,67.0,84,89
2026-06-29 18:17:03,33.0,67.0,92,97
2026-06-29 18:17:08,33.0,67.0,94,98
2026-06-29 18:17:13,33.0,67.0,102,107
2026-06-29 18:17:18,33.0,67.0,114,119
2026-06-29 18:17:23,33.0,67.0,119,124
2026-06-29 18:17:28,33.0,67.0,134,139
2026-06-29 18:17:33,33.0,67.0,183,189
2026-06-29 18:17:38,33.0,67.0,208,216
2026-06-29 18:17:43,33.0,67.0,212,221
2026-06-29 18:17:48,33.0,67.0,215,224
2026-06-29 18:17:53,33.0,67.0,217,225
2026-06-29 18:17:59,33.0,67.0,227,235
2026-06-29 18:17:59,33.0,67.0,227,235
2026-06-29 18:18:03,33.0,67.0,244,252
2026-06-29 18:18:08,33.0,67.0,250,259
2026-06-29 18:18:13,33.0,67.0,250,258
2026-06-29 18:18:18,33.0,67.0,239,247
2026-06-29 18:18:23,33.0,67.0,237,245
2026-06-29 18:18:28,33.0,67.0,238,246
2026-06-29 18:18:33,33.0,67.0,238,247
2026-06-29 18:18:38,33.0,67.0,235,244
2026-06-29 18:18:43,33.0,67.0,225,235
2026-06-29 18:18:48,33.0,67.0,209,217
2026-06-29 18:18:53,33.0,67.0,190,197
2026-06-29 18:18:58,33.0,67.0,174,181
2026-06-29 18:19:05,33.0,67.0,167,174
2026-06-29 18:19:05,33.0,67.0,167,174
2026-06-29 18:19:08,33.0,67.0,149,156
2026-06-29 18:19:13,33.0,67.0,132,137
2026-06-29 18:19:18,33.0,67.0,119,123
2026-06-29 18:19:23,33.0,66.0,109,113
2026-06-29 18:19:28,33.0,66.0,108,111
2026-06-29 18:19:33,33.0,66.0,107,111
2026-06-29 18:19:38,33.0,66.0,103,107
2026-06-29 18:19:43,33.0,66.0,95,98
2026-06-29 18:19:48,33.0,66.0,93,96
2026-06-29 18:19:53,33.0,66.0,92,95
2026-06-29 18:19:58,33.0,66.0,121,125
2026-06-29 18:20:03,33.0,66.0,155,155
2026-06-29 18:20:08,33.0,66.0,169,174
2026-06-29 18:20:13,33.0,67.0,171,176
2026-06-29 18:20:18,33.0,67.0,171,177
2026-06-29 18:20:23,33.0,67.0,166,172
2026-06-29 18:20:28,33.0,67.0,164,171
2026-06-29 18:20:33,33.0,67.0,168,175
2026-06-29 18:20:38,33.0,67.0,183,190
2026-06-29 18:20:43,33.0,67.0,191,198
2026-06-29 18:20:48,33.0,67.0,191,199
2026-06-29 18:20:53,33.0,67.0,187,194
2026-06-29 18:20:58,33.0,67.0,191,198
2026-06-29 18:21:03,33.0,67.0,205,213
2026-06-29 18:21:08,33.0,67.0,191,198
2026-06-29 18:21:13,33.0,67.0,173,170
2026-06-29 18:21:18,33.0,67.0,166,166
2026-06-29 18:21:23,33.0,67.0,165,167
2026-06-29 18:21:28,33.0,67.0,152,156
2026-06-29 18:21:33,33.0,67.0,146,150
2026-06-29 18:21:38,33.0,67.0,165,171
2026-06-29 18:21:43,33.0,67.0,191,198
2026-06-29 18:21:48,33.0,67.0,197,205
2026-06-29 18:21:53,33.0,67.0,210,218
2026-06-29 18:21:58,33.0,67.0,230,239
2026-06-29 18:22:03,33.0,67.0,241,250
2026-06-29 18:22:09,33.0,67.0,243,253
2026-06-29 18:22:10,33.0,67.0,243,253
2026-06-29 18:22:13,33.0,67.0,229,241
2026-06-29 18:22:18,33.0,67.0,227,239
2026-06-29 18:22:23,33.0,67.0,229,240
2026-06-29 18:22:28,33.0,67.0,222,232
2026-06-29 18:22:33,33.0,67.0,220,230
2026-06-29 18:22:38,33.0,67.0,214,226
2026-06-29 18:22:43,33.0,67.0,209,219
2026-06-29 18:22:48,33.0,67.0,202,211
2026-06-29 18:22:53,33.0,67.0,193,202
2026-06-29 18:22:58,33.0,67.0,154,161
2026-06-29 18:23:03,33.0,67.0,141,147
2026-06-29 18:23:08,33.0,67.0,132,138
2026-06-29 18:23:13,33.0,67.0,130,135
2026-06-29 18:23:18,33.0,67.0,123,128
2026-06-29 18:23:23,33.0,67.0,112,117
2026-06-29 18:23:28,33.0,67.0,100,104
2026-06-29 18:23:33,33.0,67.0,92,95
2026-06-29 18:23:38,33.0,67.0,93,96
2026-06-29 18:23:43,33.0,67.0,124,130
2026-06-29 18:23:48,33.0,67.0,132,137
2026-06-29 18:23:53,33.0,67.0,135,140
2026-06-29 18:23:58,33.0,67.0,148,154
2026-06-29 18:24:03,33.0,67.0,151,157
2026-06-29 18:24:08,33.0,67.0,156,163
2026-06-29 18:24:15,33.0,67.0,155,163
2026-06-29 18:24:15,33.0,67.0,155,163
2026-06-29 18:24:18,33.0,67.0,151,157
2026-06-29 18:24:25,33.0,67.0,143,149
2026-06-29 18:24:25,33.0,67.0,143,149
2026-06-29 18:24:28,33.0,67.0,120,125
2026-06-29 18:24:33,33.0,67.0,106,109
2026-06-29 18:24:38,33.0,67.0,91,95
2026-06-29 18:24:43,33.0,67.0,88,91
2026-06-29 18:24:48,33.0,67.0,89,93
2026-06-29 18:24:53,33.0,67.0,92,96
2026-06-29 18:24:58,33.0,67.0,94,99
2026-06-29 18:25:03,33.0,67.0,102,107
2026-06-29 18:25:08,33.0,67.0,105,110
2026-06-29 18:25:13,33.0,67.0,104,109
2026-06-29 18:25:18,33.0,67.0,102,107
2026-06-29 18:25:23,33.0,67.0,119,124
2026-06-29 18:25:28,33.0,67.0,127,133
2026-06-29 18:25:33,33.0,67.0,124,130
2026-06-29 18:25:38,33.0,67.0,113,120
2026-06-29 18:25:45,33.0,67.0,111,117
2026-06-29 18:25:45,33.0,67.0,111,117
2026-06-29 18:25:48,33.0,67.0,151,158
2026-06-29 18:25:53,33.0,67.0,165,174
2026-06-29 18:25:58,33.0,67.0,178,188
2026-06-29 18:26:03,33.0,67.0,183,194
2026-06-29 18:26:08,33.0,67.0,184,195
2026-06-29 18:26:14,33.0,67.0,183,192
2026-06-29 18:26:15,33.0,67.0,183,192
2026-06-29 18:26:18,33.0,67.0,202,212
2026-06-29 18:26:24,33.0,67.0,220,238
2026-06-29 18:26:28,33.0,67.0,232,248
2026-06-29 18:26:33,33.0,67.0,234,249
2026-06-29 18:26:38,33.0,67.0,225,239
2026-06-29 18:26:43,33.0,66.0,186,198
2026-06-29 18:26:48,33.0,66.0,167,176
2026-06-29 18:26:53,33.0,66.0,160,168
2026-06-29 18:26:58,33.0,66.0,167,175
2026-06-29 18:27:03,33.0,66.0,170,179
2026-06-29 18:27:08,33.0,66.0,162,171
2026-06-29 18:27:13,0.0,0.0,141,145
2026-06-29 18:27:18,33.0,66.0,126,131
2026-06-29 18:27:23,33.0,66.0,124,130
2026-06-29 18:27:28,33.0,66.0,119,126
2026-06-29 18:27:33,33.0,66.0,116,124
2026-06-29 18:27:38,33.0,66.0,114,121
2026-06-29 18:27:43,33.0,66.0,115,121
2026-06-29 18:27:48,33.0,66.0,118,124
2026-06-29 18:27:53,33.0,66.0,125,130
2026-06-29 18:27:58,33.0,66.0,146,151
2026-06-29 18:28:03,33.0,66.0,171,179
2026-06-29 18:28:08,33.0,66.0,177,187
2026-06-29 18:28:13,33.0,66.0,181,190
2026-06-29 18:28:18,33.0,66.0,189,198
2026-06-29 18:28:23,33.0,66.0,199,209
2026-06-29 18:28:28,33.0,66.0,213,224
2026-06-29 18:28:33,33.0,66.0,215,225
2026-06-29 18:28:38,33.0,66.0,216,227
2026-06-29 18:28:43,33.0,66.0,220,231
2026-06-29 18:28:48,33.0,66.0,223,233
2026-06-29 18:28:53,33.0,66.0,225,234
2026-06-29 18:28:58,33.0,66.0,228,238
2026-06-29 18:29:03,33.0,66.0,229,240
2026-06-29 18:29:08,33.0,66.0,229,240
2026-06-29 18:29:13,33.0,66.0,229,240
2026-06-29 18:29:18,33.0,66.0,224,234
2026-06-29 18:29:23,33.0,66.0,223,234
2026-06-29 18:29:28,33.0,66.0,218,227
2026-06-29 18:29:33,33.0,66.0,199,208
2026-06-29 18:29:38,33.0,66.0,183,191
2026-06-29 18:29:43,33.0,66.0,173,180
2026-06-29 18:29:48,33.0,66.0,169,176
2026-06-29 18:29:53,33.0,66.0,174,181
2026-06-29 18:29:58,33.0,66.0,178,185
2026-06-29 18:30:03,33.0,66.0,170,177
2026-06-29 18:30:08,33.0,66.0,164,172
2026-06-29 18:30:13,33.0,66.0,159,166
2026-06-29 18:30:18,33.0,66.0,145,152
2026-06-29 18:30:23,33.0,66.0,134,142
2026-06-29 18:30:28,33.0,66.0,131,138
2026-06-29 18:30:33,33.0,66.0,131,138
2026-06-29 18:30:38,33.0,66.0,132,139
2026-06-29 18:30:43,33.0,67.0,180,188
2026-06-29 18:30:48,33.0,67.0,217,227
2026-06-29 18:30:53,33.0,67.0,229,243
2026-06-29 18:30:58,33.0,67.0,229,242
2026-06-29 18:31:03,33.0,67.0,218,229
2026-06-29 18:31:08,33.0,67.0,217,228
2026-06-29 18:31:13,33.0,67.0,225,237
2026-06-29 18:31:18,33.0,67.0,239,251
2026-06-29 18:31:23,33.0,67.0,243,256
2026-06-29 18:31:28,33.0,67.0,249,262
2026-06-29 18:31:33,33.0,67.0,250,263
2026-06-29 18:31:38,33.0,67.0,250,263
2026-06-29 18:31:43,33.0,67.0,252,265
2026-06-29 18:31:48,33.0,67.0,250,261
2026-06-29 18:31:53,33.0,67.0,249,260
2026-06-29 18:31:58,33.0,67.0,250,260
2026-06-29 18:32:03,33.0,67.0,254,266
2026-06-29 18:32:08,33.0,67.0,254,266
2026-06-29 18:32:13,33.0,67.0,252,264
2026-06-29 18:32:18,33.0,67.0,246,257
2026-06-29 18:32:23,33.0,67.0,244,255
2026-06-29 18:32:28,33.0,67.0,241,252
2026-06-29 18:32:33,0.0,0.0,241,251
2026-06-29 18:32:38,33.0,67.0,245,255
2026-06-29 18:32:43,33.0,67.0,246,256
2026-06-29 18:32:48,33.0,67.0,245,255
2026-06-29 18:32:53,33.0,67.0,246,256
2026-06-29 18:33:00,33.0,67.0,245,256
2026-06-29 18:33:00,33.0,67.0,245,256
2026-06-29 18:33:03,33.0,67.0,248,259
2026-06-29 18:33:08,33.0,67.0,249,260
2026-06-29 18:33:17,33.0,67.0,250,262
2026-06-29 18:33:17,33.0,67.0,250,262
2026-06-29 18:33:20,33.0,67.0,262,274
2026-06-29 18:33:22,33.0,67.0,262,274
2026-06-29 18:33:23,33.0,67.0,263,275
2026-06-29 18:33:28,33.0,67.0,263,275
2026-06-29 18:33:33,33.0,67.0,261,272
2026-06-29 18:33:38,33.0,67.0,255,266
2026-06-29 18:33:44,33.0,67.0,247,257
2026-06-29 18:33:44,33.0,67.0,247,257
2026-06-29 18:33:48,33.0,67.0,192,199
2026-06-29 18:33:53,33.0,67.0,167,173
2026-06-29 18:33:58,33.0,67.0,165,171
2026-06-29 18:34:03,33.0,67.0,168,176
2026-06-29 18:34:08,33.0,67.0,171,178
2026-06-29 18:34:13,33.0,67.0,185,192
2026-06-29 18:34:18,33.0,67.0,197,204
2026-06-29 18:34:23,33.0,67.0,201,208
2026-06-29 18:34:30,33.0,67.0,202,209
2026-06-29 18:34:30,33.0,67.0,202,209
2026-06-29 18:34:33,33.0,67.0,203,210
2026-06-29 18:34:38,33.0,67.0,207,216
2026-06-29 18:34:43,33.0,67.0,215,224
2026-06-29 18:34:48,33.0,67.0,221,230
2026-06-29 18:34:53,33.0,67.0,222,231
2026-06-29 18:34:58,33.0,67.0,224,234
2026-06-29 18:35:03,33.0,67.0,232,242
2026-06-29 18:35:08,33.0,67.0,234,245
2026-06-29 18:35:13,33.0,67.0,237,248
2026-06-29 18:35:18,33.0,67.0,241,252
2026-06-29 18:35:23,33.0,67.0,240,251
2026-06-29 18:35:28,33.0,67.0,234,244
2026-06-29 18:35:33,33.0,67.0,226,234
2026-06-29 18:35:38,33.0,67.0,223,232
2026-06-29 18:35:43,33.0,67.0,217,227
2026-06-29 18:35:48,33.0,67.0,194,203
2026-06-29 18:35:53,33.0,66.0,176,184
2026-06-29 18:35:58,33.0,66.0,162,170
2026-06-29 18:36:03,33.0,66.0,158,165
2026-06-29 18:36:08,33.0,66.0,148,154
2026-06-29 18:36:15,33.0,66.0,134,140
2026-06-29 18:36:15,33.0,66.0,134,140
2026-06-29 18:36:18,33.0,66.0,127,133
2026-06-29 18:36:23,33.0,66.0,120,125
2026-06-29 18:36:28,33.0,66.0,119,124
2026-06-29 18:36:33,33.0,66.0,119,124
2026-06-29 18:36:38,33.0,66.0,119,125
2026-06-29 18:36:43,33.0,66.0,122,128
2026-06-29 18:36:48,33.0,66.0,124,130
2026-06-29 18:36:53,33.0,66.0,131,136
2026-06-29 18:36:58,33.0,66.0,146,151
2026-06-29 18:37:03,33.0,66.0,160,165
2026-06-29 18:37:10,33.0,66.0,164,170
2026-06-29 18:37:10,33.0,66.0,164,170
2026-06-29 18:37:13,33.0,66.0,166,173
2026-06-29 18:37:18,33.0,66.0,168,176
2026-06-29 18:37:25,33.0,66.0,168,176
2026-06-29 18:37:25,33.0,66.0,168,176
2026-06-29 18:37:30,33.0,66.0,174,182
2026-06-29 18:37:30,33.0,66.0,174,182
2026-06-29 18:37:33,33.0,66.0,174,182
2026-06-29 18:37:38,33.0,66.0,189,197
2026-06-29 18:37:43,33.0,66.0,212,221
2026-06-29 18:37:48,33.0,66.0,210,219
2026-06-29 18:37:53,0.0,0.0,209,218
2026-06-29 18:37:58,33.0,67.0,234,245
2026-06-29 18:38:03,33.0,67.0,252,264
2026-06-29 18:38:08,33.0,67.0,263,276
2026-06-29 18:38:13,33.0,67.0,275,288
2026-06-29 18:38:18,33.0,67.0,278,292
2026-06-29 18:38:23,33.0,67.0,279,293
2026-06-29 18:38:28,33.0,67.0,278,292
2026-06-29 18:38:33,33.0,67.0,274,287
2026-06-29 18:38:38,33.0,67.0,268,281
2026-06-29 18:38:43,33.0,67.0,258,270
2026-06-29 18:38:48,33.0,67.0,253,266
2026-06-29 18:38:53,33.0,67.0,249,262
2026-06-29 18:38:58,33.0,67.0,239,251
2026-06-29 18:39:03,33.0,66.0,209,221
2026-06-29 18:39:08,33.0,66.0,198,207
2026-06-29 18:39:13,33.0,66.0,202,211
2026-06-29 18:39:18,0.0,0.0,214,224
2026-06-29 18:39:23,33.0,66.0,215,224
2026-06-29 18:39:28,33.0,66.0,199,208
2026-06-29 18:39:33,33.0,66.0,189,198
2026-06-29 18:39:38,33.0,66.0,183,191
2026-06-29 18:39:43,33.0,66.0,176,184
2026-06-29 18:39:48,33.0,66.0,175,183
2026-06-29 18:39:53,33.0,66.0,179,187
2026-06-29 18:39:58,33.0,66.0,183,191
2026-06-29 18:40:03,33.0,66.0,181,189
2026-06-29 18:40:08,33.0,66.0,156,163
2026-06-29 18:40:13,33.0,66.0,153,157
2026-06-29 18:40:18,33.0,66.0,152,156
2026-06-29 18:40:23,33.0,66.0,158,166
2026-06-29 18:40:28,33.0,66.0,175,184
2026-06-29 18:40:33,33.0,66.0,183,191
2026-06-29 18:40:38,33.0,66.0,186,195
2026-06-29 18:40:43,33.0,66.0,193,202
2026-06-29 18:40:48,33.0,66.0,192,200
2026-06-29 18:40:53,33.0,66.0,191,199
2026-06-29 18:40:58,33.0,66.0,192,199
2026-06-29 18:41:03,33.0,66.0,192,200
2026-06-29 18:41:08,33.0,66.0,196,205
2026-06-29 18:41:13,33.0,66.0,206,216
2026-06-29 18:41:18,33.0,66.0,218,227
2026-06-29 18:41:23,33.0,66.0,242,250
2026-06-29 18:41:28,33.0,66.0,244,253
2026-06-29 18:41:33,33.0,67.0,243,254
2026-06-29 18:41:38,33.0,67.0,241,252
2026-06-29 18:41:43,33.0,67.0,237,249
2026-06-29 18:41:48,33.0,67.0,241,253
2026-06-29 18:41:53,33.0,66.0,249,261
2026-06-29 18:41:58,33.0,66.0,253,267
2026-06-29 18:42:03,33.0,67.0,265,280
2026-06-29 18:42:08,33.0,67.0,271,284
2026-06-29 18:42:13,33.0,67.0,284,299
2026-06-29 18:42:18,33.0,67.0,288,301
2026-06-29 18:42:23,33.0,67.0,286,300
2026-06-29 18:42:28,33.0,67.0,280,294
2026-06-29 18:42:33,33.0,67.0,279,292
2026-06-29 18:42:38,33.0,67.0,283,297
2026-06-29 18:42:43,33.0,67.0,283,298
2026-06-29 18:42:48,33.0,67.0,286,300
2026-06-29 18:42:53,33.0,67.0,294,309
2026-06-29 18:42:58,33.0,67.0,295,311
2026-06-29 18:43:03,33.0,67.0,293,309
2026-06-29 18:43:08,33.0,67.0,288,302
2026-06-29 18:43:13,0.0,0.0,262,275
2026-06-29 18:43:18,33.0,66.0,220,231
2026-06-29 18:43:23,33.0,66.0,198,203
2026-06-29 18:43:28,33.0,66.0,176,182
2026-06-29 18:43:33,33.0,66.0,159,165
2026-06-29 18:43:38,0.0,0.0,156,163
2026-06-29 18:43:43,33.0,66.0,155,162
2026-06-29 18:43:48,33.0,66.0,148,155
2026-06-29 18:43:53,33.0,66.0,144,152
2026-06-29 18:43:58,33.0,66.0,146,154
2026-06-29 18:44:03,33.0,66.0,147,155
2026-06-29 18:44:08,33.0,66.0,147,156
2026-06-29 18:44:13,33.0,66.0,164,173
2026-06-29 18:44:19,33.0,66.0,184,193
2026-06-29 18:44:19,33.0,66.0,184,193
2026-06-29 18:44:23,33.0,66.0,191,200
2026-06-29 18:44:28,33.0,66.0,189,198
2026-06-29 18:44:33,33.0,66.0,169,178
2026-06-29 18:44:38,33.0,66.0,162,170
2026-06-29 18:44:43,33.0,66.0,160,168
2026-06-29 18:44:48,33.0,66.0,159,166
2026-06-29 18:44:53,33.0,66.0,157,163
2026-06-29 18:44:58,33.0,66.0,154,160
2026-06-29 18:45:03,33.0,66.0,153,160
2026-06-29 18:45:08,33.0,66.0,173,181
2026-06-29 18:45:13,33.0,66.0,190,199
2026-06-29 18:45:18,33.0,66.0,192,202
2026-06-29 18:45:23,33.0,66.0,195,204
